FACILITYKE,BuildingNu,SHORTNAME,LONGNAME,Link,scanned_dr,page_name,site_plan_,latitude,longitude
1874,1874,,Malibu San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1874,1874-Malibu San Joaquin,https://drive.google.com/open?id=1XS8ku1ybCnAeG1PXkhC-BiPtJKQJ4WG1,34.41884,-119.867977
1875,1875,,Malibu San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1875,1875-Malibu San Joaquin,https://drive.google.com/open?id=1X_b8yB2gZkZIxDReF0Gplklqm--qmDdR,34.419062,-119.86788
1876,1876,,Malibu San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1876,1876-Malibu San Joaquin,https://drive.google.com/open?id=1XT-In_eNhrO4ZVHB-KKI_Yu-utsp-To-,34.418998,-119.867576
1877,1877,,Malibu San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1877,1877-Malibu San Joaquin,https://drive.google.com/open?id=1XfFbNt9Dm2KmUzFsDWLyVojxEgaSZbrr,34.418758,-119.867526
1878,1878,,Ramona San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1878,1878-Ramona San Joaquin,https://drive.google.com/open?id=1XgNOQ5szJVp4-5M_pewV0SOG7luJfk1n,34.418803,-119.867179
1879,1879,,Ramona San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1879,1879-Ramona San Joaquin,https://drive.google.com/open?id=1Xh5NZpTGmco4t8xHvRnQ2QGodGKcCx5d,34.418996,-119.867319
1880,1880,,Ramona San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1880,1880-Ramona San Joaquin,https://drive.google.com/open?id=1Xi0J2CxyDAiMw-8vmE6K0QVqqaLFDjB_,34.419053,-119.867024
1881,1881,,Ramona San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1881,1881-Ramona San Joaquin,https://drive.google.com/open?id=1Xi4WxQFrtw0C88FbdN1CrdAEYwu0TD55,34.418924,-119.866801
1882,1882,,Ramona San Joaquin,,https://drawings.facilities.ucsb.edu/results.php?locnum=1882,1882-Ramona San Joaquin,https://drive.google.com/open?id=1XnPJwJSx_F4u4pAutn7V20Rw-ReSiUah,34.418796,-119.866846
6960,6960,,Building 6960,,https://drawings.facilities.ucsb.edu/results.php?locnum=6960,6960-Building 6960,https://drive.google.com/open?id=1Y5mDU7jV3-9r3-RUBMJ1zrDjP76IAN-d,34.412712,-119.874358
6970,6970,,Building 6970,,https://drawings.facilities.ucsb.edu/results.php?locnum=6970,6970-Building 6970,https://drive.google.com/open?id=1Y7vK7BNBRBf_dkTS0TM19dlr8CvpnNUw,34.412228,-119.874627
6980,6980,,Building 6980,,https://drawings.facilities.ucsb.edu/results.php?locnum=6980,6980-Building 6980,https://drive.google.com/open?id=1YAkqQ_uRKw9NXM-8OGhMx2QDHf5_avS7,34.412063,-119.87423
6990,6990,,Building 6990,,https://drawings.facilities.ucsb.edu/results.php?locnum=6990,6990-Building 6990,https://drive.google.com/open?id=1YDF5JXmuaIjnan99Km0Mq5TU8j_Ufqhq,34.411768,-119.874023
7000,7000,,Building 7000,,https://drawings.facilities.ucsb.edu/results.php?locnum=7000,7000-Building 7000,https://drive.google.com/open?id=1YQ8hfo5KeiCTTsRuGzZM6Tz-0FpH_o-m,34.410347,-119.87479
7010,7010,,Building 7010,,https://drawings.facilities.ucsb.edu/results.php?locnum=7010,7010-Building 7010,https://drive.google.com/open?id=1YEsrkIZ262Zga2FftIhAEBIN_yAhrQSP,34.410429,-119.875345
7015,7015,,DEV7015,,https://drawings.facilities.ucsb.edu/results.php?locnum=7015,7015-DEV7015,https://drive.google.com/open?id=1YTFyHG1AfGo37946HtP3wSazN7zxJ3jU,34.409862,-119.875525
7020,7020,,DEV7020,,https://drawings.facilities.ucsb.edu/results.php?locnum=7020,7020-DEV7020,https://drive.google.com/open?id=1Y_Po-362vv9v-IA-HT1hgoRGuqYzK5DJ,34.410885,-119.87557
7025,7025,,Building 7025,,https://drawings.facilities.ucsb.edu/results.php?locnum=7025,7025-Building 7025,https://drive.google.com/open?id=1YcP-XOQlLR9gZ45jhKx-Hr5nTyk9X464,34.410046,-119.875403
7030,7030,,,,https://drawings.facilities.ucsb.edu/results.php?locnum=7030,7030-Building,https://drive.google.com/open?id=1Yd4yHawYVnqHieN3ircjsUyt2i5tJMvV,34.411078,-119.875653
7035,7035,,Building 7035,,https://drawings.facilities.ucsb.edu/results.php?locnum=7035,7035-Building 7035,https://drive.google.com/open?id=1YdKj8ipML6yyz1eSsVFlGGbhpQGPgvEG,34.410267,-119.875784
7040,7040,,Building 7040,,https://drawings.facilities.ucsb.edu/results.php?locnum=7040,7040-Building 7040,https://drive.google.com/open?id=1YfStXnB4obH8O_89wbpzQZMC_QqlCIsg,34.41115,-119.876169
7045,7045,,Building 7045,,https://drawings.facilities.ucsb.edu/results.php?locnum=7045,7045-Building 7045,https://drive.google.com/open?id=1Yhp2OMrCUCc7g13vgI6zQvEHn1dJdoj5,34.409916,-119.87579
7050,7050,,West Conference Center 7050,https://drive.google.com/open?id=1knDSIK7laFq7hJiB8FbH0QDTFY7e3pq3,https://drawings.facilities.ucsb.edu/results.php?locnum=7050,7050-West Conference Center 7050,https://drive.google.com/open?id=1YiPXPv-5QT-vBGY6Itoc7JlebuJPm6BA,34.411546,-119.876616
7055,7055,,DEV7055,,https://drawings.facilities.ucsb.edu/results.php?locnum=7055,7055-DEV7055,https://drive.google.com/open?id=1YjgrROovB9CzvboshvuZyBLZce3Ep-oN,34.410583,-119.876302
7060,7060,,Building 7060,,https://drawings.facilities.ucsb.edu/results.php?locnum=7060,7060-Building 7060,https://drive.google.com/open?id=1Ym7nRQ_kl4-q6AM4pbTg54xkRL2JsF86,34.411295,-119.876665
7070,7070,,Building 7070,,https://drawings.facilities.ucsb.edu/results.php?locnum=7070,7070-Building 7070,https://drive.google.com/open?id=1Yjzg1t-7KHEgKH9NsVyZhvW4RQScP9sI,34.411011,-119.876683
7075,7075,,Building 7075,,https://drawings.facilities.ucsb.edu/results.php?locnum=7075,7075-Building 7075,https://drive.google.com/open?id=1YmZoZeZiEbWEajibFixr4lQtcB7d_oK0,34.41002,-119.877057
7085,7085,,Building 7085,,https://drawings.facilities.ucsb.edu/results.php?locnum=7085,7085-Building 7085,https://drive.google.com/open?id=1YnwerAbQWQMFoaeLA9WWxwx18s-tEcyi,34.410552,-119.877293
7095,7095,,West Cottage 7095,,https://drawings.facilities.ucsb.edu/results.php?locnum=7095,7095-West Cottage 7095,https://drive.google.com/open?id=1YsoxqUWql0Bo12yGlLNG2HMFdHp2GVGO,34.409836,-119.876778
7097,7097,,West Cottage 7097,,https://drawings.facilities.ucsb.edu/results.php?locnum=7097,7097-West Cottage 7097,https://drive.google.com/open?id=1YtRmfyySaP9pWIcxMp847uck86MOjfGJ,34.409867,-119.876405
7900,7900,,Building 7900,,https://drawings.facilities.ucsb.edu/results.php?locnum=7900,7900-Building 7900,https://drive.google.com/open?id=1ZB2nCwDSgb89DOSX4oYVSXqN0MCgFBJw,34.412353,-119.872312
7905,7905,,Building 7905,,https://drawings.facilities.ucsb.edu/results.php?locnum=7905,7905-Building 7905,https://drive.google.com/open?id=1Yu5SspujQ72JvT2KUdJFARC1mn04WOpR,34.413079,-119.872431
7910,7910,,Building 7910,,https://drawings.facilities.ucsb.edu/results.php?locnum=7910,7910-Building 7910,https://drive.google.com/open?id=1ZH1HaXUav8st0LOBRVv3VzQMwgSAYZyV,34.412625,-119.872037
7915,7915,,Building 7915,,https://drawings.facilities.ucsb.edu/results.php?locnum=7915,7915-Building 7915,https://drive.google.com/open?id=1ZLZuZVoMAVj1wZJX0-Ut0TBJcXisa0il,34.412547,-119.87298
7920,7920,,Building 7920,,https://drawings.facilities.ucsb.edu/results.php?locnum=7920,7920-Building 7920,https://drive.google.com/open?id=1ZIVryZaBvjAqXL9w8tbKwjM5uGQmJGPe,34.41325,-119.87292
7925,7925,,Building 7924,,https://drawings.facilities.ucsb.edu/results.php?locnum=7925,7925-Building 7924,https://drive.google.com/open?id=1ZNXBmesWZuDDHqgOXfDGO-7NLVk7FkCS,34.412068,-119.87286
7930,7930,,Building 7930,,https://drawings.facilities.ucsb.edu/results.php?locnum=7930,7930-Building 7930,https://drive.google.com/open?id=1ZRHjq04v9QirJZkQAh287hFBs7BOGzg_,34.413266,-119.873148
7935,7935,,West 7935,,https://drawings.facilities.ucsb.edu/results.php?locnum=7935,7935-West 7935,https://drive.google.com/open?id=1ZY1Zj9SvFvebU2kh2CbWz9PMCfbyh-II,34.412014,-119.873141
7940,7940,,West House 7940,,https://drawings.facilities.ucsb.edu/results.php?locnum=7940,7940-West House 7940,https://drive.google.com/open?id=1ZZnw8-WqhpNZeQC2PqA0hfumAMAm3OpN,34.413004,-119.873399
7945,7945,,West 7945,,https://drawings.facilities.ucsb.edu/results.php?locnum=7945,7945-West 7945,https://drive.google.com/open?id=1ZiuUWu_2R06gaAMGuf4wFEZjniEqFDfN,34.411904,-119.873405
7950,7950,,Building 7950,,https://drawings.facilities.ucsb.edu/results.php?locnum=7950,7950-Building 7950,https://drive.google.com/open?id=1ZfWW0AyV-KaAsloGBdmxZkrh7w_5Nf1N,34.41318,-119.873507
7955,7955,,West 7955,,https://drawings.facilities.ucsb.edu/results.php?locnum=7955,7955-West 7955,https://drive.google.com/open?id=1_-mliFldrCox5j8JRT_gr3YrAbnEz_8C,34.411577,-119.873367
7961,7961,,DEV7961,,https://drawings.facilities.ucsb.edu/results.php?locnum=7961,7961-DEV7961,https://drive.google.com/open?id=1_IQ2PJlowlB-T-0yWiT4C5OqqEq7D8AH,34.410556,-119.873756
7965,7965,,DEV7965,,https://drawings.facilities.ucsb.edu/results.php?locnum=7965,7965-DEV7965,https://drive.google.com/open?id=1_EVbicbCiqMvAYCrF9WcyK903-ml-EfH,34.410446,-119.873361
7966,7966,,DEV7966,,https://drawings.facilities.ucsb.edu/results.php?locnum=7966,7966-DEV7966,https://drive.google.com/open?id=1_PKJySF0pNCGMGX9nktS5SjvY-f0hHcV,34.410559,-119.874193
7985,7985,,Building 7985,,https://drawings.facilities.ucsb.edu/results.php?locnum=7985,7985-Building 7985,https://drive.google.com/open?id=1_N7ctFGTusEyF0oYWC_bz2gm_K5qM8LC,34.411828,-119.872731
